Notes offered by Prospectus (https://www.lendingclub.com/info/prospectus.action)
"id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_il_6m","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_il_6m","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount"
"","","12000","12000","12000"," 60 months"," 13.49%","276.06","C","C2","Sr. Associate Agent","10+ years","MORTGAGE","114000","Source Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","031xx","NH","11.17","0","Feb-1983","1","36","","10","0","14352","64.9%","32","f","11278.15","11278.15","1362.31","1362.31","721.85","640.46","0.0","0.0","0.0","Sep-2017","276.06","Oct-2017","Sep-2017","0","45","1","INDIVIDUAL","","","","0","0","179651","1","1","0","1","18","9060","76","3","4","7137","69","22100","0","0","2","6","17965","436","96.1","0","0","149","409","4","4","3","4","36","4","36","3","3","7","3","17","5","8","24","7","10","0","0","0","4","56.3","100","0","0","192270","23412","11100","12000","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","31275","31275","31275"," 36 months"," 15.99%","1099.39","C","C5","Chief Operation specialist","10+ years","MORTGAGE","68000","Verified","Mar-2017","Current","n","","","home_improvement","Home improvement","233xx","VA","19.85","0","May-2003","0","39","","8","0","27419","89.9%","14","w","27769.56","27769.56","5441.38","5441.38","3505.44","1935.94","0.0","0.0","0.0","Sep-2017","1099.39","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","387","198339","1","1","0","0","48","6949","27","1","3","791","61","30500","0","5","0","3","24792","1709","31.6","0","0","165","166","4","4","2","4","39","15","39","0","1","4","3","3","6","6","6","4","8","0","0","0","1","92.9","0","0","0","233141","34368","2500","26105","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","11000","11000","11000"," 36 months"," 11.44%","362.43","B","B4","","n/a","OWN","40000","Not Verified","Mar-2017","In Grace Period","n","","","debt_consolidation","Debt consolidation","770xx","TX","28.56","0","Jul-1989","1","","82","12","1","6322","18%","19","w","9954.91","9954.91","1488.18","1488.18","1045.09","443.09","0.0","0.0","0.0","Aug-2017","362.43","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","1263","27676","2","2","1","1","4","16295","68","1","4","3360","42","35200","0","1","1","5","2306","23269","20.3","0","0","167","332","6","4","2","6","","6","","0","6","8","6","8","5","9","11","8","12","0","0","0","2","100","0","0","0","65577","27676","29200","24090","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","10000","10000","10000"," 36 months"," 18.99%","366.51","D","D3","Software Developer","< 1 year","MORTGAGE","150000","Source Verified","Mar-2017","Fully Paid","n","","","other","Other","070xx","NJ","2.01","0","Feb-2005","0","","","3","0","1527","61.1%","7","w","0.00","0.00","10468.411629669","10468.41","10000.00","468.41","0.0","0.0","0.0","Jul-2017","9756.49","","Jul-2017","0","","1","INDIVIDUAL","","","","0","0","497285","2","1","2","2","1","7269","94","0","0","1527","86","2500","1","0","5","3","165762","973","61.1","0","0","145","63","63","1","1","63","","1","","0","1","1","1","2","4","1","2","1","3","0","0","0","3","100","0","0","0","500197","8796","2500","7697","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","13250","13250","13250"," 36 months"," 12.74%","444.79","C","C1","Attorney","3 years","OWN","280000","Verified","Mar-2017","Current","n","","","vacation","Vacation","021xx","MA","8.03","2","Apr-2007","0","1","","14","0","53573","44.9%","49","f","11699.99","11699.99","2205.19","2205.19","1550.01","655.18","0.0","0.0","0.0","Sep-2017","444.79","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","617952","0","9","0","0","91","63769","68","0","1","12250","62","71900","0","1","0","2","44139","0","111.4","0","0","115","119","22","22","1","70","","23","1","0","1","4","1","2","41","4","7","4","14","0","0","0","0","95.6","100","0","0","683400","117342","11000","94000","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","35000","35000","35000"," 60 months"," 12.74%","791.71","C","C1","Planner/Scheduler","4 years","MORTGAGE","287000","Source Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","704xx","LA","9.25","0","Mar-2006","0","","","13","0","12905","25.5%","36","w","32854.28","32854.28","3921.4","3921.40","2145.72","1775.68","0.0","0.0","0.0","Sep-2017","791.71","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","276541","3","4","2","3","1","124600","85","3","4","3663","53","50700","2","6","4","8","21272","26323","22.6","0","0","132","122","3","1","3","7","","3","","0","4","6","5","8","18","8","15","6","13","0","0","0","5","100","0","0","0","336644","137505","34000","136344","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","8000","8000","8000"," 36 months","  5.32%","240.92","A","A1","Agency Relations Analyst","10+ years","RENT","66000","Source Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","917xx","CA","17.41","0","Jul-2006","1","","","14","0","3254","11%","31","w","6963.58","6963.58","1199.87","1199.87","1036.42","163.45","0.0","0.0","0.0","Sep-2017","240.92","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","200","36005","4","3","1","3","4","19710","48","4","5","1457","32","29500","0","5","1","8","2572","18900","10.8","0","0","128","65","1","1","1","1","","3","","0","2","4","4","4","18","10","11","4","14","0","0","0","5","100","0","0","0","87246","22964","21200","41436","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","10000","10000","10000"," 36 months","  6.99%","308.73","A","A2","Office Manager","5 years","MORTGAGE","65000","Not Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","787xx","TX","21.94","0","Dec-2001","0","","","12","0","15838","66.3%","20","w","8732.92","8732.92","1565.01","1565.01","1267.08","297.93","0.0","0.0","0.0","Sep-2017","308.73","Oct-2017","Aug-2017","0","","1","INDIVIDUAL","","","","0","0","184698","0","3","1","2","7","14615","53","0","1","7036","59","23900","2","3","3","3","16791","1255","90.3","0","0","66","183","19","7","3","19","","7","","0","3","5","4","7","6","8","11","5","12","0","0","0","1","100","100","0","0","211428","30453","13000","27528","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","20000","20000","20000"," 36 months"," 15.99%","703.05","C","C5","IT Manager","10+ years","RENT","77000","Not Verified","Mar-2017","Fully Paid","n","","","credit_card","Credit card refinancing","920xx","CA","17.52","0","Aug-2008","1","","","11","0","15794","37%","12","w","0.00","0.00","21245.907060081","21245.91","20000.00","1245.91","0.0","0.0","0.0","Sep-2017","18469.24","","Aug-2017","0","","1","INDIVIDUAL","","","","0","0","31764","0","1","1","1","8","15970","","0","2","4126","37","42700","2","0","2","3","2888","24217","27.7","0","0","49","103","16","8","0","16","","2","","0","4","6","8","8","2","10","10","6","11","0","0","0","1","100","12.5","0","0","84182","31764","33500","41482","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","16000","16000","16000"," 36 months","  6.99%","493.97","A","A2","Deputy Clerk","5 years","MORTGAGE","73000","Not Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","481xx","MI","10.27","0","Aug-2000","1","","","21","0","2366","5.7%","49","w","13536.56","13536.56","2927.49","2927.49","2463.44","464.05","0.0","0.0","0.0","Sep-2017","493.97","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","266936","2","8","1","3","11","69013","103","2","5","1959","66","41500","4","0","4","13","13347","24834","8.7","0","0","158","199","4","2","8","8","","0","","0","2","2","6","12","17","11","24","2","21","0","0","0","5","100","0","0","0","309365","71379","27200","66865","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","14000","14000","14000"," 36 months","  7.49%","435.43","A","A4","Tractor Trailer Operator ","10+ years","MORTGAGE","114000","Not Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","750xx","TX","5.51","0","Jan-1988","0","","","13","0","16929","18.6%","25","w","12237.91","12237.91","2165.5","2165.50","1762.09","403.41","0.0","0.0","0.0","Sep-2017","435.43","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","20957","0","0","0","0","60","0","","0","0","4828","20","90800","1","2","1","0","1612","43909","21.9","0","0","165","350","44","44","2","107","","11","","0","6","8","8","9","4","12","18","8","13","0","0","0","0","100","0","0","0","102593","20957","56200","0","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","12000","12000","12000"," 36 months","  7.49%","373.22","A","A4","Bid Anylist","1 year","MORTGAGE","65000","Source Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","750xx","TX","20.11","0","Oct-1991","0","49","","11","0","4853","20.3%","29","w","10489.66","10489.66","1856.11","1856.11","1510.34","345.77","0.0","0.0","0.0","Sep-2017","373.22","Oct-2017","Sep-2017","0","49","1","INDIVIDUAL","","","","0","503","252145","0","2","0","1","24","40623","64","1","1","2645","42","23900","1","2","0","3","25215","10004","31.5","0","0","143","305","12","12","3","32","49","14","49","1","3","4","6","13","7","8","19","4","11","0","0","0","2","96.4","0","0","0","294920","45476","14600","59359","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","12000","12000","12000"," 36 months","  7.24%","371.85","A","A3","Administration ","6 years","RENT","39540","Not Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","921xx","CA","25.46","0","Mar-2007","1","","","9","0","13108","83%","9","f","10484.57","10484.57","1849.6","1849.60","1515.43","334.17","0.0","0.0","0.0","Sep-2017","371.85","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","43282","0","6","0","1","20","30174","92","0","2","7935","83","15800","1","0","1","3","4809","5267","83","0","0","120","43","16","16","0","16","","2","","0","3","3","3","3","6","3","3","3","9","","0","0","0","100","66.7","0","0","48753","43282","15800","32953","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","6025","6025","6025"," 36 months"," 10.49%","195.8","B","B2","Hairdresser ","10+ years","MORTGAGE","96000","Source Verified","Mar-2017","Current","n","","","home_improvement","Home improvement","026xx","MA","8.5","0","Jan-1986","0","74","","14","0","8968","61.8%","21","w","5296.72","5296.72","971.98","971.98","728.28","243.70","0.0","0.0","0.0","Sep-2017","195.8","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","241578","1","1","1","3","7","4661","52","1","2","5042","58","14500","0","1","5","6","21962","5105","62.7","0","0","128","152","4","4","2","16","","3","","0","6","8","6","7","5","8","10","8","14","0","0","0","3","90.5","33.3","0","0","273722","13654","13700","9000","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","25000","25000","25000"," 60 months"," 18.99%","648.38","D","D3","Supervisor","4 years","RENT","33000","Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","282xx","NC","28.69","0","Apr-2011","0","","","8","0","6787","36.1%","9","w","23695.59","23695.59","3189.15","3189.15","1304.41","1884.74","0.0","0.0","0.0","Sep-2017","648.38","Oct-2017","Mar-2017","0","","1","JOINT","81000","20.61","Verified","0","1365","28736","0","2","0","1","18","21949","65","0","1","2232","55","18800","1","1","0","2","3592","11413","37.3","0","0","29","71","17","17","0","17","","22","","0","4","4","5","6","2","6","7","4","8","0","0","0","0","100","0","0","0","52526","28736","18200","33726","11639","Aug-2006","0","0","13","32.3","5","11","0","0","30","N","","","","","","","","","","","","","",""
"","","3600","3600","3600"," 36 months","  8.24%","113.21","B","B1","Instructor","8 years","MORTGAGE","110000","Not Verified","Mar-2017","Current","n","","","home_improvement","Home improvement","959xx","CA","20.59","0","Jan-1996","0","","","11","0","35124","99.2%","21","w","3151.43","3151.43","562.75","562.75","448.57","114.18","0.0","0.0","0.0","Sep-2017","113.21","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","1223","269289","0","3","0","3","14","63632","69","0","0","24887","83","35400","2","1","0","4","26929","136","99.6","0","0","144","254","57","14","1","79","","16","","0","4","6","5","7","9","7","11","6","11","0","0","0","0","100","100","0","0","301807","98756","30700","92123","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","9000","9000","9000"," 36 months"," 11.44%","296.53","B","B4","Estimator","10+ years","OWN","80000","Source Verified","Mar-2017","Current","n","","","other","Other","186xx","PA","17.43","0","Sep-1980","3","","","20","0","15798","29.4%","23","w","7926.07","7926.07","1471.21","1471.21","1073.93","397.28","0.0","0.0","0.0","Sep-2017","296.53","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","49016","2","3","1","1","3","24562","80","6","8","2931","48","53800","1","0","8","9","2451","35216","29.7","0","0","144","87","1","1","1","1","","3","","1","13","14","13","13","5","15","16","14","20","0","0","0","7","95.5","0","0","0","120566","40489","50100","30886","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","10000","10000","10000"," 36 months"," 12.74%","335.69","C","C1","","n/a","RENT","54000","Not Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","334xx","FL","4.67","0","Oct-2005","1","","79","20","1","9070","28.2%","27","w","6785.70","6785.70","3664.29","3664.29","3214.30","449.99","0.0","0.0","0.0","Sep-2017","635.69","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","9070","1","0","0","0","","0","","5","8","3517","28","32200","1","0","3","8","567","11463","44.1","0","0","","137","6","6","0","11","","0","","0","4","5","5","9","0","20","27","5","20","0","0","0","5","100","0","1","0","32200","9070","20500","0","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","3000","3000","3000"," 36 months"," 11.44%","98.85","B","B4","Home Health Aide","9 years","RENT","35000","Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","112xx","NY","8.44","0","Dec-2008","0","","","5","0","4958","67.9%","7","f","2641.99","2641.99","490.44","490.44","358.01","132.43","0.0","0.0","0.0","Sep-2017","98.85","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","6792","0","1","0","0","99","1834","33","0","1","2584","53","7300","0","0","2","1","1358","2342","67.9","0","0","99","54","23","23","0","23","","9","","0","4","4","4","4","3","4","4","4","5","0","0","0","0","100","0","0","0","12800","6792","7300","5500","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","10600","10600","10600"," 60 months"," 13.49%","243.85","C","C2","","n/a","RENT","55000","Not Verified","Mar-2017","Current","n","","","car","Car financing","351xx","AL","27.71","0","Aug-2003","1","","79","5","1","170","0.9%","22","w","9962.38","9962.38","1203.36","1203.36","637.62","565.74","0.0","0.0","0.0","Sep-2017","243.85","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","31732","1","2","1","1","3","31562","86","0","0","148","56","19500","2","0","2","1","6346","19330","0.9","0","0","125","163","28","3","3","28","","3","","0","2","2","3","7","6","3","13","2","5","0","0","0","1","100","0","1","0","56300","31732","19500","36800","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","30500","30500","30500"," 36 months"," 11.49%","1005.63","B","B5","Warranty analyst","< 1 year","MORTGAGE","61000","Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","640xx","MO","10.92","0","Apr-2008","0","","","4","0","9590","61.9%","7","w","26863.05","26863.05","4989.21","4989.21","3636.95","1352.26","0.0","0.0","0.0","Sep-2017","1005.63","Oct-2017","Sep-2017","0","","1","INDIVIDUAL","","","","0","0","13922","0","1","0","0","36","4332","30","0","0","4851","46","15500","0","0","0","0","3481","216","96.8","0","0","107","106","60","36","0","60","","","","0","2","3","2","2","4","3","3","3","4","0","0","0","0","100","100","0","0","30061","13922","6800","14561","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","5000","5000","5000"," 36 months"," 13.99%","170.87","C","C3","Executive Director","10+ years","MORTGAGE","77000","Verified","Mar-2017","Current","n","","","other","Other","109xx","NY","21.83","2","Oct-1993","0","9","86","13","1","4369","29.7%","30","w","4423.83","4423.83","846.58","846.58","576.17","270.41","0.0","0.0","0.0","Sep-2017","170.87","Oct-2017","Sep-2017","0","37","1","INDIVIDUAL","","","","0","170","324768","0","3","1","1","10","49064","88","1","6","2970","76","14700","2","1","3","8","27064","9930","24.2","0","0","121","281","12","10","2","12","31","3","10","3","4","5","5","11","7","9","21","5","13","0","0","0","2","56.7","20","0","1","367877","53433","13100","55977","","","","","","","","","","","","N","","","","","","","","","","","","","",""
"","","14400","14400","14400"," 60 months"," 16.99%","357.8","D","D1","Flight Attendant","10+ years","OWN","30000","Not Verified","Mar-2017","Current","n","","","debt_consolidation","Debt consolidation","480xx","MI","14.46","0","Nov-1999","1","27","53","5","1","8032","58.2%","11","w","13608.30","13608.30","1761.82","1761.82","791.70","970.12","0.0","0.0","0.0","Sep-2017","357.8","Oct-2017","Sep-2017","0","27","1","INDIVIDUAL","","","","0","0","8032","0","0","0","0","","0","","0","0","3789","58","13800","0","0","1","0","1606","268","96.8","0","0","","208","62","62","0","110","27","3","27","2","3","3","3","8","0","5","11","3","5","0","0","0","0","81.8","100","0","1","13800","8032","8300","0","","","","","","","","","","","","N","","","","","","","","","","","","","",""
